#Table1
objid,ra,dec,u,g,r,i,z,class,redshift
1237649961386377353,61.506023644065,-6.42817085302769,19.39381,18.02212,17.41652,17.19206,17.0871,STAR,0.0001488679
1237649961916629047,46.2634678472459,-8.06373926605058,19.58881,18.64911,18.2695,18.05882,18.0416,STAR,0.0003991933
1237649961916629089,46.3592786546376,-8.02322098215554,19.5542,18.34863,17.98033,17.823,17.78296,STAR,0.0004544687
1237649961916694569,46.4624341255833,-8.06869296757024,18.43894,16.84107,16.19819,15.93118,15.78966,STAR,-0.0002371839
1237649961916694610,46.3759173492735,-8.10554548346514,19.41787,19.26926,19.04725,18.86167,18.83441,QSO,1.48535
1237649961386639362,61.9901156397066,-6.37791124868692,18.0272,16.55822,15.93304,15.65956,15.53269,STAR,4.280722E-05
1237649961386639365,61.988121460837,-6.35893936621021,18.92264,17.60255,17.01244,16.77658,16.68464,STAR,-0.0003050186
1237649961386639435,61.9797966832313,-6.39097769802388,19.07122,17.93609,17.29771,16.83393,16.6429,GALAXY,0.121734
1237649961917022269,47.1997605593009,-8.00084129350927,17.76953,16.31821,15.67838,15.43078,15.29515,STAR,-5.834536E-05
1237649961384738974,57.6990420056855,-7.02877261870802,17.01083,15.17279,14.29074,13.85374,13.49767,GALAXY,0.02797847
1237649961384739017,57.7295885929359,-7.06062763093974,16.22783,14.82673,14.13823,13.77955,13.53278,GALAXY,0.02840531
1237649961385328747,59.0533632209086,-6.96143133933119,16.86312,15.30686,14.728,14.50854,14.41946,STAR,-8.949411E-06
1237649961917415491,48.0249743654507,-7.92849814154007,19.34496,18.14792,17.62604,17.25667,17.07787,GALAXY,0.069649
1237649961917415510,48.071659750056,-7.81848084975363,19.37949,18.34668,18.03144,17.89552,17.89256,STAR,-0.0002381689
1237649961387163793,63.2298887911106,-6.20287670017563,17.80025,17.63647,17.56347,17.32292,17.30996,QSO,1.685265
1237649961915777095,44.2971242309795,-8.20707741490676,19.2292,19.10772,19.18064,18.90922,18.97892,QSO,1.740363
1237649961385328796,59.1346703845224,-6.75550206365369,18.23546,17.1017,16.6111,16.3774,16.29044,STAR,0.0001148451
1237649961385984025,60.5103381987816,-6.75344827477866,17.51012,15.71676,15.08744,14.87679,14.76986,STAR,7.424792E-05
1237649961385984060,60.5535915863993,-6.65409086058313,18.52625,16.91274,16.30313,16.10271,16.01393,STAR,-0.0001806372
1237649961916563466,46.1413951684679,-8.19049310569528,18.48736,16.88512,16.24659,15.97668,15.85927,STAR,0.0001768578
1237649961919578191,52.9795150515431,-7.33619864438397,18.27174,16.32511,15.41272,14.85348,14.46719,GALAXY,0.05546021
1237649961386508404,61.7693430245805,-6.56729382327455,18.09435,16.83328,16.2991,15.97336,15.79478,GALAXY,0.0376408
1237649961916825669,46.8114268512671,-7.99838629890269,17.47705,16.31735,15.85246,15.63394,15.52889,STAR,-6.829845E-05
1237649961916891218,46.867963691618,-8.06702007408829,19.57376,18.47706,18.0701,17.91443,17.8406,STAR,0.0001627259
1237649961916891256,46.9145074791547,-7.91252576615596,18.87739,17.25777,16.38028,15.92211,15.60226,GALAXY,0.1222394
1237649961385853049,60.2484906844413,-6.71087442930677,19.55221,17.56696,16.76795,16.44918,16.25302,STAR,0.0001475434
1237649961920626847,55.441210119194,-6.90616072357326,19.3008,19.07848,18.80875,18.85143,18.89608,QSO,1.074545
1237649961385918503,60.4012338970029,-6.71156473368323,19.14602,17.707,17.11321,16.88335,16.76996,STAR,2.934154E-05
1237649961917481042,48.2264118854698,-7.91208648291543,18.84307,17.51864,16.80175,16.4,16.18616,GALAXY,0.1213411
1237649961916956755,46.9935373106713,-8.03245245185791,19.31453,18.0747,17.53967,17.29964,17.20742,STAR,0.0001713405
1237649961917481076,48.2547451351136,-7.86606185216478,19.20146,17.79466,17.22593,17.01052,16.91727,STAR,8.476134E-05
1237649961387163932,63.2228712070889,-6.24284114522585,19.02084,18.76804,18.73143,18.47262,18.47122,QSO,1.648122
1237649961385918653,60.46713841983,-6.72216824123933,19.25379,17.28578,16.44183,16.12875,15.95045,STAR,1.462491E-05
1237649961915777110,44.3260747644814,-8.31390671897363,19.37211,18.48548,18.15285,17.98275,17.93619,STAR,0.0003556662
1237649961385984048,60.5364926269814,-6.68312147984521,17.68145,15.96268,15.33199,15.12238,15.02553,STAR,-0.0001761018
1237649961917874255,49.0975943503818,-7.81664670213395,19.27172,17.98916,17.32144,16.9385,16.69821,GALAXY,0.1146288
1237649961916956765,47.0350616561991,-7.96825218874285,19.15275,17.87627,17.29908,17.01993,16.8767,STAR,0.0004797303
1237649961916956774,47.073621346628,-8.08282678240103,17.80084,16.28642,15.49809,15.08897,14.74715,GALAXY,0.03508219
1237649961916366969,45.7261894157246,-8.04137791535027,19.51452,18.02778,17.36629,16.92587,16.70567,GALAXY,0.104119
1237649961916432599,45.8550996333089,-8.14302513169806,19.06817,18.73437,18.8802,19.04242,19.23376,STAR,0.0002733687
1237649961916432608,45.8671465635765,-8.0707124439821,19.5319,18.34044,17.7645,17.24587,17.03197,GALAXY,0.08187153
1237649961919381684,52.6073413116167,-7.24403650636057,18.93431,17.69701,17.09538,16.7112,16.48394,GALAXY,0.07901273
1237649961919512740,52.8817358488287,-7.37120348971959,18.99835,18.54837,17.98321,17.65626,17.39971,QSO,0.2517655
1237649961916694652,46.4721371091073,-8.12015221918903,19.46744,17.79384,16.80095,16.23539,15.84543,GALAXY,0.1207601
1237649961916760072,46.5297329024009,-8.06651569495084,18.35828,17.24841,16.85389,16.67869,16.58232,STAR,4.908433E-06
1237649961916760214,46.6100204380206,-7.98823079565565,19.36931,17.77677,16.86018,16.36967,16.00975,GALAXY,0.1204441
1237649961916825613,46.6814380465154,-8.11097784268059,18.66513,17.21252,16.5453,16.25159,16.09915,STAR,-0.000275133
1237651211212423391,254.71812289559,60.4822473308156,18.64969,17.6025,17.26878,17.00929,16.8716,GALAXY,0.07090555
1237651211212423403,254.668950746523,60.4690323026676,18.85322,17.27731,16.52479,16.07829,15.80885,GALAXY,0.07069369
1237651211212488890,254.815430396894,60.4320662766576,18.88781,17.65254,17.01539,16.655,16.40052,GALAXY,0.07028224
1237651211212488910,254.98777842677,60.4418151159394,18.89627,17.64877,16.97312,16.60242,16.28221,GALAXY,0.06830528
1237651211212489021,254.949630801063,60.4312517887342,18.68126,17.7128,17.32683,17.03631,16.91833,GALAXY,0.06969297
1237651211213144188,255.894323732824,58.9175612705246,17.89328,15.91691,14.93886,14.48054,14.14447,GALAXY,0.07622349
1237651211215044826,258.867601731118,55.010784891927,19.46812,19.18648,19.18255,19.33016,19.15186,QSO,0.7384238
1237651211212882145,255.613556513105,59.5628574766344,18.63438,17.85246,17.46876,17.05722,16.97669,GALAXY,0.1275781
1237651211215438014,259.241101608658,54.1496310810229,18.86553,17.93624,17.6662,17.41607,17.3384,GALAXY,0.07840473
1237651211212882214,255.506227405257,59.4887382166483,19.33772,17.42,16.50524,16.105,15.78614,GALAXY,0.08902021
1237651211215503550,259.463489795453,53.9011650373149,16.48969,15.47506,15.36101,15.37654,15.41439,STAR,-0.0008904323
1237651211215503671,259.297704649387,53.8967242039685,19.48638,18.17726,17.5133,17.09937,16.86478,GALAXY,0.08262687
1237651211212947737,255.827591141597,59.4281645423385,18.19019,16.24207,15.29466,14.83085,14.4905,GALAXY,0.06312977
1237651211214651629,258.094444872465,55.7647370913319,19.09571,17.12875,16.10618,15.65305,15.28812,GALAXY,0.1046712
1237651211211636978,253.380049342479,62.2283368716278,19.3809,18.50934,18.20508,18.08453,18.01892,STAR,-0.0003797469
1237651211213144228,256.162354402711,58.9635426291194,18.97708,18.62735,18.43853,18.47896,18.40719,QSO,0.9168143
1237651211213144306,256.022480099296,59.0204356806057,19.32243,19.19085,19.16562,18.90566,18.90254,QSO,1.607209
1237651211750408484,257.259874510865,58.2743432544482,19.40401,17.48291,16.44725,16.00471,15.64364,GALAXY,0.1276045
1237651211750473819,257.488439721422,58.1802203109098,19.31704,17.51487,16.59875,16.16696,15.85483,GALAXY,0.08072405
1237651211213275521,256.168303211519,58.7653783200063,19.17278,17.7157,16.82875,16.41378,16.12871,GALAXY,0.1143631
1237651211215568995,259.357292363308,53.7448599817629,19.15507,18.20393,18.13925,18.1462,18.13198,STAR,-0.0006252058
1237651211215569252,259.470982504998,53.7509782257739,18.93353,17.58634,16.85946,16.4312,16.11261,GALAXY,0.06221959
1237651211213340814,256.434496660087,58.5389469147443,19.59769,17.61975,16.5955,16.1591,15.79102,GALAXY,0.1109127
1237651211215962246,259.924746724569,52.8949674088976,16.86014,15.85499,15.46111,15.21779,15.02665,GALAXY,0.03071878
1237651211213341017,256.258766445616,58.5049126916366,19.31714,17.75478,16.8959,16.45504,16.10439,GALAXY,0.1120862
1237651211216093388,260.142498096304,52.6127026560487,16.29288,15.21333,14.97355,14.91411,14.93927,STAR,-0.0001746847
1237651211748442451,254.210427782332,62.4545118552719,18.94161,17.09968,16.17923,15.73711,15.38046,GALAXY,0.08059647
1237651211748638815,254.407961766953,62.0172373732833,18.65464,18.65428,18.98084,19.2289,19.47758,STAR,-0.0001202009
1237651211213406425,256.433334009552,58.5003405384717,19.50257,17.50785,16.45477,16.07023,15.62866,GALAXY,0.1135698
1237651211213537516,256.435228071879,58.102636598332,19.45727,19.33558,19.07067,18.91031,18.85576,QSO,1.309529
1237651211213603079,256.689390330004,57.9757684522314,19.08962,17.80198,17.20645,16.85159,16.57295,GALAXY,0.1116296
1237651211748704346,254.363623228974,61.9140038784816,18.86537,18.50788,18.83573,19.0392,19.18498,STAR,-0.0004000296
1237651211748704371,254.553719498196,61.8834965845809,18.42983,17.00826,16.3558,16.11291,15.98495,STAR,-0.0003955671
1237651211213668639,256.668530383203,57.7756818368819,19.10834,18.09884,17.76359,17.44,17.36341,GALAXY,0.0649072
1237651211213734084,256.793356471402,57.7615092231685,19.10464,18.21994,17.59975,17.23167,17.06709,GALAXY,0.1831653
1237651211748704536,254.593018404566,61.9152708478401,19.5126,19.34414,19.08205,18.82613,18.41728,QSO,0.3753091
1237651211213734152,256.927233534938,57.7315206743639,18.87919,17.66655,17.13947,16.81771,16.6042,GALAXY,0.0648495
1237651211213734182,256.993264958896,57.7228846846596,19.19209,18.21539,17.57033,17.13707,16.91065,GALAXY,0.1727173
1237651211748769898,254.622292321323,61.7476487996043,18.36296,17.64556,17.38591,17.04446,17.03369,GALAXY,0.1098629
1237651211213865246,257.139313673691,57.4766996826337,18.40163,16.9678,16.3563,16.04942,15.80462,GALAXY,0.02959704
1237651211213996225,257.197220916229,57.1689266011858,17.84781,16.69526,16.24551,15.97544,15.77643,GALAXY,0.02989852
1237651211213996247,257.266832547945,57.1623317137969,17.97478,16.93554,16.57874,16.3583,16.18646,GALAXY,0.02799265
1237651211213996344,257.178951258798,57.149591729205,19.5096,17.87795,17.06864,16.65885,16.39554,GALAXY,0.1258358
1237651211214127203,257.507344816734,56.8847945500599,19.59563,17.88285,17.12249,16.7742,16.49591,GALAXY,0.101935
1237651211214127479,257.335662650499,56.8114323428301,19.10646,17.6968,16.90805,16.51934,16.22024,GALAXY,0.1203893
1237651211214192736,257.582267507497,56.7572529951764,17.39266,15.59141,14.76799,14.37468,14.07517,GALAXY,0.03284022
1237651211214192859,257.551536311509,56.8028907276495,18.60602,16.79383,16.03741,15.65002,15.36039,GALAXY,0.02699596
1237651211214192954,257.754480433814,56.7582605813781,17.14627,15.87111,15.40195,15.16274,14.93838,GALAXY,0.0299284
1237651211214258433,257.812096052865,56.5741615516586,19.4104,17.64471,16.74869,16.29773,15.93593,GALAXY,0.06202587
1237651211214258443,257.78720370606,56.5600479930884,19.37202,18.94711,18.46533,18.34296,18.36726,QSO,1.1967
1237651211214389273,257.952897516869,56.4119539668563,18.04568,16.9808,16.88251,16.85523,16.87774,STAR,-0.0007825898
1237651204232052800,199.895095002212,0.268511647004786,19.11696,17.5523,16.71929,16.29598,15.98843,GALAXY,0.08203792
1237651211751325876,258.700844029352,56.41338505469,19.3908,18.03648,17.38549,16.97649,16.71538,GALAXY,0.08735051
1237651211751325935,258.812644079491,56.3662486444963,19.53716,19.0985,18.95388,18.65108,18.53703,QSO,0.5405327
1237651211214389479,257.993421238344,56.3219979991617,19.29979,17.96327,17.20147,16.78982,16.4798,GALAXY,0.1256414
1237651211214585869,258.183820816945,55.9971373159804,18.85873,18.75223,18.59976,18.54733,18.6467,QSO,1.3578
1237651204232183951,200.18382150718,0.337157779635301,19.09781,18.02957,17.49159,17.14819,16.97778,GALAXY,0.1108399
1237651204232249428,200.414861561319,0.399322293507253,18.03974,17.83219,17.63025,17.36527,17.37339,QSO,1.619446
1237651211211047099,251.828828342094,63.4078052754805,19.53634,18.0406,17.11405,16.69378,16.37235,GALAXY,0.1046045
1237651211214586035,258.136573673096,55.9696753253233,18.78305,17.64995,17.05075,16.6127,16.39811,GALAXY,0.08552528
1237651211211637019,253.410318074268,62.1888985936714,19.04626,17.94366,17.30438,16.85488,16.63328,GALAXY,0.1064267
1237651211211768017,253.435439793347,61.8392220524914,19.48351,18.02621,17.3251,16.91977,16.64444,GALAXY,0.06331718
1237651211211833615,253.842690808353,61.7931496862545,19.37849,19.13441,19.08652,18.94501,19.06319,QSO,1.601048
1237651211211833622,253.607568495887,61.7372526208808,18.23632,17.39374,17.02435,16.83234,16.67037,GALAXY,0.01926786
1237651211211833637,253.599810141615,61.7042786978274,18.94145,17.72655,17.12266,16.68356,16.48676,GALAXY,0.06136513
1237651211211898930,253.674045273645,61.6718787666243,18.08931,18.0539,17.80788,17.72755,17.76427,QSO,1.24673
1237651211212161378,254.233601938521,61.0676003510409,19.01998,17.9148,17.49968,17.21432,17.0548,GALAXY,0.07468716
1237651211212292116,254.405443748793,60.8275893316438,18.6046,18.62771,18.56507,18.61229,18.11084,QSO,0.3132732
1237651211212292193,254.638052425698,60.7881440857148,18.68559,17.43645,17.09229,16.88629,16.91401,STAR,-0.0001647542
1237651211214782534,258.393372108578,55.5139502007056,18.9885,18.90578,18.66047,18.60366,18.6685,QSO,1.27828
1237651211212292252,254.371558294723,60.7804034290601,19.32051,18.18224,17.62724,17.24993,17.01122,GALAXY,0.1023935
1237651211214913701,258.493566222863,55.2589393301535,19.59441,17.50655,16.43182,15.96153,15.55871,GALAXY,0.1090417
1237651211215110161,258.63890982996,54.815963648806,18.36549,17.2248,16.98362,16.89208,16.85949,STAR,-0.0006454016
1237651211215110175,258.82640761324,54.83049445226,16.85394,15.71034,15.61122,15.60444,15.64394,STAR,-0.0001793302
1237651212287672457,258.842386879384,57.6074158984709,17.34415,17.46044,17.39997,17.05893,16.89295,QSO,2.024105
1237651211215110512,258.864558272331,54.7320485008395,19.38816,17.50206,16.51175,16.07744,15.7095,GALAXY,0.1106573
1237651211215241496,258.867276246831,54.41916317802,18.6457,18.55166,18.15749,17.87105,17.63754,QSO,0.2506211
1237651211212816432,255.542637526871,59.7376601699509,19.26137,17.97366,17.36623,16.9651,16.71408,GALAXY,0.051658
1237651211215306975,259.128829923298,54.4232860537773,19.53591,17.75341,16.734,16.29185,15.95037,GALAXY,0.1415737
1237648720158130314,182.576021902169,-0.949045696291629,19.43703,18.03424,17.44459,17.1988,17.06443,STAR,-0.0001794623
1237648720158130320,182.596618865858,-0.998442765743828,19.55424,17.49704,16.61187,16.29542,16.12412,STAR,2.274581E-05
1237648720160358551,187.735763934244,-0.885095535729231,19.34576,18.95267,18.78451,18.76979,18.51521,QSO,2.164218
1237648720158195734,182.727984272843,-0.953428545098064,18.98172,17.57586,16.99594,16.76196,16.66615,STAR,0.0003453849
1237648720158261260,182.846298292062,-0.884002478922547,18.48617,17.12423,16.58033,16.36427,16.25047,STAR,-0.0003336486
1237648720158326786,183.002620277523,-1.02097618977421,18.47465,16.95097,16.30568,16.01626,15.87718,STAR,-0.0004209157
1237648720158326828,183.029204332056,-0.943706790331611,17.42912,16.54786,16.27862,16.16135,16.15586,STAR,-0.0003380961
1237648720159178780,184.95109536832,-0.875445349257907,16.94775,15.15649,14.32684,13.91604,13.59152,GALAXY,0.03960438
1237648720159178831,184.993994214338,-1.02168734059156,17.02484,15.6446,15.11871,14.91201,14.82264,STAR,0.0003212896
1237648720159178838,185.00389477359,-0.932376870034058,18.57012,17.46732,17.44935,17.4806,17.55509,STAR,0.0006163427
1237648720159244298,185.072772411889,-0.985875866471853,18.00662,16.89342,16.53329,16.39433,16.36961,STAR,-0.0001674491
1237648720159309954,185.303935493681,-0.864243896873435,17.2366,15.46573,14.68908,14.26708,13.96531,GALAXY,0.03944389
1237648720157605894,181.345201719819,-1.03753702344234,17.05219,15.79486,15.33636,15.17161,15.11542,STAR,5.117866E-05
1237648720157605905,181.360830957913,-1.00334836808625,16.8317,15.2964,14.75013,14.57148,14.5027,STAR,1.957E-06
1237648720159571972,185.8246570524,-0.967006816044627,17.52518,16.02963,15.49574,15.31596,15.24892,STAR,-5.920139E-05
1237648720159572014,185.879179718312,-0.842217603810248,18.64187,17.23794,16.69336,16.46634,16.36445,STAR,-1.001868E-05
1237648720159572028,185.915049622712,-0.942002590728742,18.39146,17.89334,18.04644,17.9015,17.55875,STAR,-0.0003275263
1237648720159572038,185.95872826879,-1.01048869430691,18.877,17.90759,17.60999,17.46895,17.43112,STAR,9.014819E-05
1237648720158589098,183.60692674751,-0.947746372870214,18.06078,16.21302,15.24052,14.7797,14.44294,GALAXY,0.08189056
1237648720158589127,183.602142833716,-0.988363416840192,19.28431,17.65026,16.69649,16.2628,15.93559,GALAXY,0.1214448
1237648720159637533,186.004408985697,-0.908740645969007,17.2072,15.85744,15.3057,15.07818,14.95983,STAR,0.0009043136
1237648720159637613,186.102343167309,-0.839703867146636,18.91836,17.45382,16.88379,16.68707,16.57929,STAR,0.0003216309
1237648720157671428,181.489791186399,-1.04235175177565,18.69223,17.33702,16.78981,16.60547,16.51124,STAR,0.0001347599
1237648720157671436,181.501009612313,-0.854808234354801,18.63208,17.72759,17.45356,17.36216,17.36396,STAR,0.0001643524
1237648720159637668,186.056734719121,-0.886411367944442,19.35859,18.27584,17.81842,17.4891,17.35173,GALAXY,0.08818088
1237648720159703091,186.241175995893,-1.0475098225326,18.89627,17.50129,16.94093,16.73316,16.62906,STAR,-8.31952E-05
1237648720158720065,183.977284707621,-1.047763550426,19.36372,17.01468,16.05042,15.70929,15.51436,STAR,0.0001085248
1237648720158720096,184.007258731996,-1.04070167383131,19.10362,18.88079,18.83151,18.61225,18.17928,QSO,0.4015898
1237648720158720098,184.010637104791,-0.912446963181911,17.46221,16.10172,15.52867,15.30019,15.20731,STAR,0.0002577078
